ticker,signal_type,direction,signal_date,entry_date,entry_price,stop_price,target_price,outcome,exit_date,exit_price,days_held,r_multiple
CL,볼린저밴드 스퀴즈 해제(상방),bullish,2026-06-16 06:00:00-04:00,2026-06-16 10:00:00-04:00,91.6,90.23,94.35,stop,2026-06-16 14:00:00-04:00,90.23,1,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-01-17 13:00:00-05:00,2024-01-17 17:00:00-05:00,76.57,77.72,74.27,stop,2024-01-17 17:00:00-05:00,77.72,0,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-02-12 01:00:00-05:00,2024-02-12 05:00:00-05:00,82.6,83.84,80.12,stop,2024-02-12 17:00:00-05:00,83.84,3,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-03-01 13:00:00-05:00,2024-03-01 17:00:00-05:00,86.77,88.07,84.17,stop,2024-03-07 13:00:00-05:00,88.07,19,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-05-17 14:00:00-04:00,2024-05-17 18:00:00-04:00,93.3,94.7,90.5,stop,2024-05-21 06:00:00-04:00,94.7,7,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-06-28 10:00:00-04:00,2024-06-28 14:00:00-04:00,97.05,98.51,94.14,time_exit,2024-07-05 18:00:00-04:00,97.05,20,0.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-07-16 14:00:00-04:00,2024-07-16 18:00:00-04:00,97.47,98.93,94.55,stop,2024-07-17 06:00:00-04:00,98.93,2,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-11-06 09:00:00-05:00,2024-11-06 13:00:00-05:00,90.66,92.02,87.94,stop,2024-11-08 09:00:00-05:00,92.02,9,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-12-03 13:00:00-05:00,2024-12-03 17:00:00-05:00,94.06,95.47,91.24,stop,2024-12-06 09:00:00-05:00,95.47,13,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-12-09 13:00:00-05:00,2024-12-09 17:00:00-05:00,92.01,93.39,89.25,stop,2024-12-10 09:00:00-05:00,93.39,3,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-12-13 13:00:00-05:00,2024-12-13 17:00:00-05:00,93.44,94.84,90.64,stop,2024-12-18 05:00:00-05:00,94.84,12,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-12-20 17:00:00-05:00,2024-12-23 01:00:00-05:00,91.6,92.97,88.85,stop,2024-12-26 13:00:00-05:00,92.97,12,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2024-12-30 09:00:00-05:00,2024-12-30 13:00:00-05:00,90.86,92.22,88.13,target,2025-01-06 09:00:00-05:00,88.13,18,2.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2025-02-06 09:00:00-05:00,2025-02-06 13:00:00-05:00,85.43,86.72,82.87,stop,2025-02-07 13:00:00-05:00,86.72,5,-1.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2025-07-28 06:00:00-04:00,2025-07-28 10:00:00-04:00,87.25,88.55,84.63,target,2025-07-31 06:00:00-04:00,84.63,14,2.0
CL,볼린저밴드 스퀴즈 해제(하방),bearish,2026-01-02 09:00:00-05:00,2026-01-02 13:00:00-05:00,77.98,79.15,75.64,stop,2026-01-08 09:00:00-05:00,79.15,19,-1.0
CMCSA,RSI 과매도 진입,bullish,2023-09-07 12:00:00-04:00,2023-09-07 16:00:00-04:00,42.02,41.39,43.29,target,2023-09-12 08:00:00-04:00,43.29,10,2.0
CMCSA,RSI 과매도 진입,bullish,2023-10-03 16:00:00-04:00,2023-10-04 04:00:00-04:00,40.66,40.05,41.88,stop,2023-10-06 08:00:00-04:00,40.05,9,-1.0
CMCSA,RSI 과매도 진입,bullish,2023-10-05 08:00:00-04:00,2023-10-05 12:00:00-04:00,40.38,39.78,41.6,stop,2023-10-06 08:00:00-04:00,39.78,3,-1.0
CMCSA,RSI 과매도 진입,bullish,2023-10-26 08:00:00-04:00,2023-10-26 12:00:00-04:00,37.51,36.94,38.63,stop,2023-10-26 12:00:00-04:00,36.94,0,-1.0
CMCSA,RSI 과매도 진입,bullish,2024-02-07 07:00:00-05:00,2024-02-07 11:00:00-05:00,40.85,40.24,42.07,stop,2024-02-07 15:00:00-05:00,40.24,1,-1.0
CMCSA,RSI 과매도 진입,bullish,2024-02-20 03:00:00-05:00,2024-02-20 07:00:00-05:00,38.58,38.01,39.74,target,2024-02-23 07:00:00-05:00,39.74,12,2.0
CMCSA,RSI 과매도 진입,bullish,2024-04-08 12:00:00-04:00,2024-04-08 16:00:00-04:00,38.15,37.58,39.3,stop,2024-04-09 08:00:00-04:00,37.58,2,-1.0
CMCSA,RSI 과매도 진입,bullish,2024-04-09 04:00:00-04:00,2024-04-09 08:00:00-04:00,38.0,37.43,39.14,stop,2024-04-10 08:00:00-04:00,37.43,4,-1.0
CMCSA,RSI 과매도 진입,bullish,2024-04-10 08:00:00-04:00,2024-04-10 12:00:00-04:00,37.09,36.53,38.2,target,2024-04-16 08:00:00-04:00,38.2,15,2.0
CMCSA,RSI 과매도 진입,bullish,2024-04-12 08:00:00-04:00,2024-04-12 12:00:00-04:00,37.03,36.48,38.15,target,2024-04-16 08:00:00-04:00,38.15,7,2.0
CMCSA,RSI 과매도 진입,bullish,2024-05-30 04:00:00-04:00,2024-05-30 08:00:00-04:00,35.55,35.02,36.61,target,2024-05-31 04:00:00-04:00,36.61,3,2.0
CMCSA,RSI 과매도 진입,bullish,2024-06-12 16:00:00-04:00,2024-06-13 04:00:00-04:00,35.35,34.82,36.41,stop,2024-06-17 08:00:00-04:00,34.82,9,-1.0
CMCSA,RSI 과매도 진입,bullish,2024-06-13 12:00:00-04:00,2024-06-13 16:00:00-04:00,35.22,34.69,36.28,stop,2024-06-17 08:00:00-04:00,34.69,6,-1.0
CMCSA,RSI 과매도 진입,bullish,2024-06-18 12:00:00-04:00,2024-06-18 16:00:00-04:00,34.58,34.06,35.62,target,2024-06-21 04:00:00-04:00,35.62,5,2.0
CMCSA,RSI 과매도 진입,bullish,2024-12-09 07:00:00-05:00,2024-12-09 11:00:00-05:00,37.36,36.8,38.48,stop,2024-12-09 11:00:00-05:00,36.8,0,-1.0
CMCSA,RSI 과매도 진입,bullish,2024-12-11 03:00:00-05:00,2024-12-11 07:00:00-05:00,36.94,36.38,38.04,target,2024-12-11 15:00:00-05:00,38.04,2,2.0
CMCSA,RSI 과매도 진입,bullish,2024-12-17 11:00:00-05:00,2024-12-17 15:00:00-05:00,36.24,35.7,37.33,stop,2024-12-18 15:00:00-05:00,35.7,4,-1.0
CMCSA,RSI 과매도 진입,bullish,2024-12-18 15:00:00-05:00,2024-12-19 03:00:00-05:00,35.51,34.98,36.58,stop,2024-12-19 11:00:00-05:00,34.98,2,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-01-30 07:00:00-05:00,2025-01-30 11:00:00-05:00,30.66,30.2,31.58,target,2025-01-31 07:00:00-05:00,31.58,3,2.0
CMCSA,RSI 과매도 진입,bullish,2025-02-03 03:00:00-05:00,2025-02-03 07:00:00-05:00,30.9,30.44,31.83,target,2025-02-05 15:00:00-05:00,31.83,10,2.0
CMCSA,RSI 과매도 진입,bullish,2025-04-04 08:00:00-04:00,2025-04-04 12:00:00-04:00,32.15,31.67,33.11,stop,2025-04-04 12:00:00-04:00,31.67,0,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-04-08 12:00:00-04:00,2025-04-08 16:00:00-04:00,30.78,30.32,31.7,stop,2025-04-09 04:00:00-04:00,30.32,1,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-07-25 08:00:00-04:00,2025-07-25 12:00:00-04:00,31.39,30.92,32.33,stop,2025-07-29 12:00:00-04:00,30.92,8,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-07-28 12:00:00-04:00,2025-07-28 16:00:00-04:00,31.43,30.96,32.38,stop,2025-07-29 12:00:00-04:00,30.96,3,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-07-30 12:00:00-04:00,2025-07-30 16:00:00-04:00,30.46,30.0,31.37,stop,2025-07-30 16:00:00-04:00,30.0,0,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-08-07 12:00:00-04:00,2025-08-07 16:00:00-04:00,29.69,29.25,30.58,stop,2025-08-11 12:00:00-04:00,29.25,7,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-08-11 08:00:00-04:00,2025-08-11 12:00:00-04:00,29.38,28.94,30.26,target,2025-08-12 08:00:00-04:00,30.26,3,2.0
CMCSA,RSI 과매도 진입,bullish,2025-09-15 08:00:00-04:00,2025-09-15 12:00:00-04:00,30.59,30.13,31.51,stop,2025-09-16 08:00:00-04:00,30.13,3,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-09-16 04:00:00-04:00,2025-09-16 08:00:00-04:00,30.55,30.09,31.47,stop,2025-09-16 08:00:00-04:00,30.09,0,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-09-18 08:00:00-04:00,2025-09-18 12:00:00-04:00,29.61,29.17,30.5,target,2025-09-19 16:00:00-04:00,30.5,5,2.0
CMCSA,RSI 과매도 진입,bullish,2025-09-22 08:00:00-04:00,2025-09-22 12:00:00-04:00,29.41,28.97,30.3,target,2025-09-22 16:00:00-04:00,30.3,1,2.0
CMCSA,RSI 과매도 진입,bullish,2025-10-02 08:00:00-04:00,2025-10-02 12:00:00-04:00,28.62,28.19,29.48,stop,2025-10-09 12:00:00-04:00,28.19,20,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-10-10 08:00:00-04:00,2025-10-10 12:00:00-04:00,27.85,27.44,28.69,stop,2025-10-10 16:00:00-04:00,27.44,1,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-10-29 12:00:00-04:00,2025-10-29 16:00:00-04:00,26.74,26.34,27.54,stop,2025-10-30 08:00:00-04:00,26.34,2,-1.0
CMCSA,RSI 과매도 진입,bullish,2025-10-30 08:00:00-04:00,2025-10-30 12:00:00-04:00,26.16,25.77,26.95,stop,2025-10-30 12:00:00-04:00,25.77,0,-1.0
CMCSA,RSI 과매도 진입,bullish,2026-03-18 08:00:00-04:00,2026-03-18 12:00:00-04:00,28.89,28.45,29.75,target,2026-03-23 04:00:00-04:00,29.75,10,2.0
CMCSA,RSI 과매도 진입,bullish,2026-05-05 12:00:00-04:00,2026-05-05 16:00:00-04:00,26.46,26.06,27.25,stop,2026-05-08 08:00:00-04:00,26.06,10,-1.0
CMCSA,RSI 과매도 진입,bullish,2026-05-06 04:00:00-04:00,2026-05-06 08:00:00-04:00,26.5,26.1,27.3,stop,2026-05-08 08:00:00-04:00,26.1,8,-1.0
CMCSA,RSI 과매도 진입,bullish,2026-05-08 08:00:00-04:00,2026-05-08 12:00:00-04:00,25.65,25.27,26.42,stop,2026-05-11 08:00:00-04:00,25.27,3,-1.0
CMCSA,RSI 과매도 진입,bullish,2026-06-03 08:00:00-04:00,2026-06-03 12:00:00-04:00,23.77,23.41,24.48,stop,2026-06-04 12:00:00-04:00,23.41,4,-1.0
CMCSA,RSI 과매도 진입,bullish,2026-06-04 08:00:00-04:00,2026-06-04 12:00:00-04:00,23.55,23.2,24.26,stop,2026-06-04 12:00:00-04:00,23.2,0,-1.0
CMCSA,RSI 과매도 진입,bullish,2026-06-17 08:00:00-04:00,2026-06-17 12:00:00-04:00,23.06,22.71,23.75,stop,2026-06-17 12:00:00-04:00,22.71,0,-1.0
CMCSA,RSI 과매도 진입,bullish,2026-07-23 08:00:00-04:00,2026-07-23 12:00:00-04:00,22.59,22.25,23.27,stop,2026-07-23 12:00:00-04:00,22.25,0,-1.0
CMCSA,RSI 과매수 진입,bearish,2023-12-04 15:00:00-05:00,2023-12-05 03:00:00-05:00,40.76,41.37,39.54,target,2023-12-05 11:00:00-05:00,39.54,2,2.0
CMCSA,RSI 과매수 진입,bearish,2023-12-14 03:00:00-05:00,2023-12-14 07:00:00-05:00,41.28,41.9,40.05,stop,2023-12-14 07:00:00-05:00,41.9,0,-1.0
CMCSA,RSI 과매수 진입,bearish,2023-12-15 03:00:00-05:00,2023-12-15 07:00:00-05:00,42.07,42.7,40.81,target,2023-12-15 15:00:00-05:00,40.81,2,2.0
CMCSA,RSI 과매수 진입,bearish,2024-01-25 07:00:00-05:00,2024-01-25 11:00:00-05:00,42.73,43.37,41.45,target,2024-01-26 07:00:00-05:00,41.45,3,2.0
CMCSA,RSI 과매수 진입,bearish,2024-01-25 15:00:00-05:00,2024-01-26 03:00:00-05:00,42.81,43.45,41.53,target,2024-01-26 07:00:00-05:00,41.53,1,2.0
CMCSA,RSI 과매수 진입,bearish,2024-01-29 07:00:00-05:00,2024-01-29 11:00:00-05:00,43.21,43.86,41.91,stop,2024-01-30 11:00:00-05:00,43.86,4,-1.0
CMCSA,RSI 과매수 진입,bearish,2024-01-30 07:00:00-05:00,2024-01-30 11:00:00-05:00,43.57,44.22,42.26,target,2024-02-01 15:00:00-05:00,42.26,9,2.0
CMCSA,RSI 과매수 진입,bearish,2024-03-11 12:00:00-04:00,2024-03-11 16:00:00-04:00,40.81,41.42,39.58,target,2024-03-14 08:00:00-04:00,39.58,10,2.0
CMCSA,RSI 과매수 진입,bearish,2024-05-31 12:00:00-04:00,2024-05-31 16:00:00-04:00,37.53,38.09,36.4,time_exit,2024-06-07 16:00:00-04:00,36.64,20,1.57
CMCSA,RSI 과매수 진입,bearish,2024-07-15 08:00:00-04:00,2024-07-15 12:00:00-04:00,36.79,37.34,35.69,stop,2024-07-17 04:00:00-04:00,37.34,6,-1.0
CMCSA,RSI 과매수 진입,bearish,2024-07-16 08:00:00-04:00,2024-07-16 12:00:00-04:00,36.89,37.45,35.79,stop,2024-07-17 04:00:00-04:00,37.45,2,-1.0
CMCSA,RSI 과매수 진입,bearish,2024-09-24 08:00:00-04:00,2024-09-24 12:00:00-04:00,38.71,39.29,37.55,stop,2024-09-27 08:00:00-04:00,39.29,11,-1.0
CMCSA,RSI 과매수 진입,bearish,2024-09-27 08:00:00-04:00,2024-09-27 12:00:00-04:00,39.3,39.89,38.12,target,2024-09-30 16:00:00-04:00,38.12,5,2.0
CMCSA,RSI 과매수 진입,bearish,2024-10-31 04:00:00-04:00,2024-10-31 08:00:00-04:00,41.78,42.41,40.53,stop,2024-10-31 08:00:00-04:00,42.41,0,-1.0
CMCSA,RSI 과매수 진입,bearish,2025-01-27 11:00:00-05:00,2025-01-27 15:00:00-05:00,35.84,36.38,34.77,target,2025-01-29 07:00:00-05:00,34.77,6,2.0
CMCSA,RSI 과매수 진입,bearish,2025-02-18 11:00:00-05:00,2025-02-18 15:00:00-05:00,33.98,34.49,32.96,stop,2025-02-25 07:00:00-05:00,34.49,18,-1.0
CMCSA,RSI 과매수 진입,bearish,2025-03-07 11:00:00-05:00,2025-03-07 15:00:00-05:00,35.13,35.66,34.08,target,2025-03-10 12:00:00-04:00,34.08,3,2.0
CMCSA,RSI 과매수 진입,bearish,2025-07-01 08:00:00-04:00,2025-07-01 12:00:00-04:00,34.2,34.71,33.17,target,2025-07-07 12:00:00-04:00,33.17,12,2.0
CMCSA,RSI 과매수 진입,bearish,2025-08-19 12:00:00-04:00,2025-08-19 16:00:00-04:00,31.76,32.24,30.81,stop,2025-08-19 16:00:00-04:00,32.24,0,-1.0
CMCSA,RSI 과매수 진입,bearish,2025-12-16 07:00:00-05:00,2025-12-16 11:00:00-05:00,27.25,27.66,26.44,stop,2025-12-16 11:00:00-05:00,27.66,0,-1.0
CMCSA,RSI 과매수 진입,bearish,2026-01-12 07:00:00-05:00,2026-01-12 11:00:00-05:00,29.12,29.56,28.25,target,2026-01-14 03:00:00-05:00,28.25,6,2.0
CMCSA,RSI 과매수 진입,bearish,2026-02-09 07:00:00-05:00,2026-02-09 11:00:00-05:00,31.47,31.94,30.52,stop,2026-02-10 07:00:00-05:00,31.94,3,-1.0
CMCSA,RSI 과매수 진입,bearish,2026-04-16 08:00:00-04:00,2026-04-16 12:00:00-04:00,28.95,29.39,28.09,stop,2026-04-16 12:00:00-04:00,29.39,0,-1.0
CMCSA,RSI 과매수 진입,bearish,2026-04-23 04:00:00-04:00,2026-04-23 08:00:00-04:00,32.09,32.57,31.13,target,2026-04-23 08:00:00-04:00,31.13,0,2.0
CMCSA,RSI 과매수 진입,bearish,2026-06-29 04:00:00-04:00,2026-06-29 08:00:00-04:00,28.5,28.93,27.64,stop,2026-06-29 08:00:00-04:00,28.93,0,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2023-09-21 04:00:00-04:00,2023-09-21 08:00:00-04:00,42.47,41.84,43.75,stop,2023-09-26 08:00:00-04:00,41.84,12,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2023-09-29 16:00:00-04:00,2023-10-02 04:00:00-04:00,41.64,41.02,42.89,stop,2023-10-03 08:00:00-04:00,41.02,5,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2023-10-06 04:00:00-04:00,2023-10-06 08:00:00-04:00,40.46,39.85,41.67,stop,2023-10-06 08:00:00-04:00,39.85,0,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2023-10-19 16:00:00-04:00,2023-10-20 04:00:00-04:00,40.29,39.69,41.5,stop,2023-10-20 08:00:00-04:00,39.69,1,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2023-10-20 16:00:00-04:00,2023-10-23 04:00:00-04:00,40.09,39.49,41.3,stop,2023-10-26 04:00:00-04:00,39.49,12,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2023-10-26 04:00:00-04:00,2023-10-26 08:00:00-04:00,39.28,38.69,40.46,stop,2023-10-26 08:00:00-04:00,38.69,0,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2023-11-09 15:00:00-05:00,2023-11-10 03:00:00-05:00,38.31,37.74,39.46,target,2023-11-10 07:00:00-05:00,39.46,1,2.0
CMCSA,RSI 강세 다이버전스,bullish,2023-11-29 15:00:00-05:00,2023-11-30 03:00:00-05:00,39.12,38.53,40.29,target,2023-12-04 07:00:00-05:00,40.29,9,2.0
CMCSA,RSI 강세 다이버전스,bullish,2023-12-05 11:00:00-05:00,2023-12-05 15:00:00-05:00,38.91,38.32,40.08,target,2023-12-06 07:00:00-05:00,40.08,2,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-01-04 11:00:00-05:00,2024-01-04 15:00:00-05:00,40.03,39.43,41.23,target,2024-01-10 07:00:00-05:00,41.23,14,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-01-17 15:00:00-05:00,2024-01-18 03:00:00-05:00,39.78,39.18,40.97,target,2024-01-22 03:00:00-05:00,40.97,8,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-02-06 15:00:00-05:00,2024-02-07 03:00:00-05:00,41.57,40.95,42.82,stop,2024-02-07 07:00:00-05:00,40.95,1,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-02-16 07:00:00-05:00,2024-02-16 11:00:00-05:00,38.8,38.22,39.96,stop,2024-02-20 07:00:00-05:00,38.22,3,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-04-02 04:00:00-04:00,2024-04-02 08:00:00-04:00,39.43,38.84,40.61,stop,2024-04-02 16:00:00-04:00,38.84,2,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-04-03 08:00:00-04:00,2024-04-03 12:00:00-04:00,39.12,38.53,40.29,stop,2024-04-04 12:00:00-04:00,38.53,4,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-04-03 16:00:00-04:00,2024-04-04 04:00:00-04:00,38.99,38.4,40.16,stop,2024-04-04 12:00:00-04:00,38.4,2,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-04-05 08:00:00-04:00,2024-04-05 12:00:00-04:00,38.54,37.96,39.69,stop,2024-04-08 04:00:00-04:00,37.96,2,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-04-08 16:00:00-04:00,2024-04-09 04:00:00-04:00,38.15,37.58,39.3,stop,2024-04-09 08:00:00-04:00,37.58,1,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-04-09 12:00:00-04:00,2024-04-09 16:00:00-04:00,37.63,37.06,38.76,stop,2024-04-10 08:00:00-04:00,37.06,2,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-04-12 08:00:00-04:00,2024-04-12 12:00:00-04:00,37.03,36.48,38.15,target,2024-04-16 08:00:00-04:00,38.15,7,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-04-16 08:00:00-04:00,2024-04-16 12:00:00-04:00,36.68,36.13,37.78,target,2024-04-19 16:00:00-04:00,37.78,13,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-04-17 08:00:00-04:00,2024-04-17 12:00:00-04:00,36.54,35.99,37.64,target,2024-04-19 12:00:00-04:00,37.64,8,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-04-17 16:00:00-04:00,2024-04-18 04:00:00-04:00,36.68,36.13,37.78,target,2024-04-19 16:00:00-04:00,37.78,7,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-04-25 16:00:00-04:00,2024-04-26 04:00:00-04:00,35.49,34.96,36.56,stop,2024-04-26 08:00:00-04:00,34.96,1,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-05-23 04:00:00-04:00,2024-05-23 08:00:00-04:00,36.34,35.79,37.43,stop,2024-05-24 16:00:00-04:00,35.79,6,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-05-23 12:00:00-04:00,2024-05-23 16:00:00-04:00,36.25,35.71,37.34,target,2024-05-28 16:00:00-04:00,37.34,8,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-05-28 16:00:00-04:00,2024-05-29 04:00:00-04:00,36.07,35.53,37.16,stop,2024-05-29 12:00:00-04:00,35.53,2,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-06-11 12:00:00-04:00,2024-06-11 16:00:00-04:00,35.92,35.38,37.0,stop,2024-06-12 12:00:00-04:00,35.38,3,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-06-13 12:00:00-04:00,2024-06-13 16:00:00-04:00,35.22,34.69,36.28,stop,2024-06-17 08:00:00-04:00,34.69,6,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-06-17 04:00:00-04:00,2024-06-17 08:00:00-04:00,35.08,34.55,36.13,stop,2024-06-18 12:00:00-04:00,34.55,5,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-06-18 04:00:00-04:00,2024-06-18 08:00:00-04:00,35.02,34.5,36.07,stop,2024-06-18 12:00:00-04:00,34.5,1,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-07-08 16:00:00-04:00,2024-07-09 04:00:00-04:00,35.09,34.56,36.14,target,2024-07-15 04:00:00-04:00,36.14,16,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-07-23 12:00:00-04:00,2024-07-23 16:00:00-04:00,36.09,35.55,37.17,stop,2024-07-24 08:00:00-04:00,35.55,2,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-07-24 04:00:00-04:00,2024-07-24 08:00:00-04:00,36.35,35.81,37.44,stop,2024-07-24 08:00:00-04:00,35.81,0,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-07-24 16:00:00-04:00,2024-07-25 04:00:00-04:00,36.16,35.62,37.24,stop,2024-07-25 08:00:00-04:00,35.62,1,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-08-06 08:00:00-04:00,2024-08-06 12:00:00-04:00,36.69,36.14,37.79,stop,2024-08-07 12:00:00-04:00,36.14,4,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-08-06 16:00:00-04:00,2024-08-07 04:00:00-04:00,37.01,36.46,38.12,stop,2024-08-07 08:00:00-04:00,36.46,1,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-09-04 16:00:00-04:00,2024-09-05 04:00:00-04:00,36.24,35.7,37.33,target,2024-09-05 16:00:00-04:00,37.33,3,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-09-11 08:00:00-04:00,2024-09-11 12:00:00-04:00,36.18,35.63,37.26,target,2024-09-13 08:00:00-04:00,37.26,7,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-10-04 16:00:00-04:00,2024-10-07 04:00:00-04:00,38.88,38.29,40.04,stop,2024-10-07 08:00:00-04:00,38.29,1,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-10-22 04:00:00-04:00,2024-10-22 08:00:00-04:00,37.84,37.28,38.98,target,2024-10-22 08:00:00-04:00,38.98,0,2.0
CMCSA,RSI 강세 다이버전스,bullish,2024-11-15 11:00:00-05:00,2024-11-15 15:00:00-05:00,40.18,39.58,41.38,stop,2024-11-15 15:00:00-05:00,39.58,0,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-11-18 07:00:00-05:00,2024-11-18 11:00:00-05:00,40.19,39.58,41.39,stop,2024-11-18 15:00:00-05:00,39.58,1,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-11-19 03:00:00-05:00,2024-11-19 07:00:00-05:00,40.07,39.47,41.28,stop,2024-11-19 07:00:00-05:00,39.47,0,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-11-26 11:00:00-05:00,2024-11-26 15:00:00-05:00,39.8,39.21,41.0,time_exit,2024-12-05 03:00:00-05:00,39.81,20,0.02
CMCSA,RSI 강세 다이버전스,bullish,2024-12-16 11:00:00-05:00,2024-12-16 15:00:00-05:00,36.49,35.94,37.58,stop,2024-12-18 11:00:00-05:00,35.94,7,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-12-17 07:00:00-05:00,2024-12-17 11:00:00-05:00,36.5,35.96,37.6,stop,2024-12-18 07:00:00-05:00,35.96,3,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-12-18 11:00:00-05:00,2024-12-18 15:00:00-05:00,35.95,35.41,37.03,stop,2024-12-18 15:00:00-05:00,35.41,0,-1.0
CMCSA,RSI 강세 다이버전스,bullish,2024-12-30 07:00:00-05:00,2024-12-30 11:00:00-05:00,35.04,34.51,36.09,time_exit,2025-01-07 11:00:00-05:00,34.71,20,-0.61
CMCSA,RSI 강세 다이버전스,bullish,2025-01-10 11:00:00-05:00,2025-01-10 15:00:00-05:00,34.11,33.6,35.14,time_exit,2025-01-17 15:00:00-05:00,34.28,20,0.33
CMCSA,RSI 강세 다이버전스,bullish,2025-01-13 11:00:00-05:00,2025-01-13 15:00:00-05:00,34.08,33.57,35.1,time_exit,2025-01-21 15:00:00-05:00,34.4,20,0.64
CMCSA,RSI 강세 다이버전스,bullish,2025-01-14 03:00:00-05:00,2025-01-14 07:00:00-05:00,34.1,33.58,35.12,time_exit,2025-01-22 07:00:00-05:00,34.77,20,1.31
CMCSA,RSI 강세 다이버전스,bullish,2025-01-15 11:00:00-05:00,2025-01-15 15:00:00-05:00,34.03,33.51,35.05,target,2025-01-22 15:00:00-05:00,35.05,16,2.0
CMCSA,RSI 강세 다이버전스,bullish,2025-01-16 15:00:00-05:00,2025-01-17 03:00:00-05:00,34.06,33.55,35.08,target,2025-01-22 15:00:00-05:00,35.08,11,2.0
CMCSA,RSI 강세 다이버전스,bullish,2025-02-26 15:00:00-05:00,2025-02-27 03:00:00-05:00,33.08,32.59,34.08,target,2025-03-04 07:00:00-05:00,34.08,13,2.0
CMCSA,RSI 강세 다이버전스,bullish,2025-03-05 07:00:00-05:00,2025-03-05 11:00:00-05:00,32.84,32.34,33.82,target,2025-03-06 11:00:00-05:00,33.82,4,2.0
